Material,Plant,Quantity,PurchaseOrder,UnitofMeasure,EntryDate,DebitCredit
1010033,CON1,"21,772.800",4500121744,KG,10/22/2023,S
1111044,CON1,"18,750.000",4800065800,KG,10/23/2023,H
1010003,CON1,"4,354.560",4800065463,KG,10/23/2023,H
1010003,CON1,"1,088.640",4800065463,KG,10/23/2023,H
1010003,CON1,"2,177.280",4800065463,KG,10/23/2023,H
1111089,CON1,"1,088.000",4800065282,KG,10/23/2023,H
1111089,CON1,"13,056.000",4800065282,KG,10/23/2023,H
1111044,CON1,"18,750.000",4800065801,KG,10/23/2023,H
1111164,CON1,"1,814.400",4800065310,KG,10/23/2023,H
1313253,CON1,"4,536.000",4800065310,KG,10/23/2023,H
1313254,CON1,"2,268.000",4800065310,KG,10/23/2023,H
1313096,CON1,"3,628.800",4800065306,KG,10/23/2023,H
1313253,CON1,"3,628.800",4800065306,KG,10/23/2023,H
1313253,CON1,907.200,4800065194,KG,10/23/2023,H
1313254,CON1,907.200,4800065194,KG,10/23/2023,H
1010027,CON1,"17,148.600",4800065719,KG,10/23/2023,H
1010027,CON1,"1,633.200",4800065719,KG,10/23/2023,H
1010027,CON1,816.600,4800065720,KG,10/23/2023,H
1010027,CON1,"4,083.000",4800065720,KG,10/23/2023,H
1010027,CON1,"13,065.600",4800065720,KG,10/23/2023,H
1010033,CON1,"1,088.640",4800065438,KG,10/23/2023,H
1010033,CON1,"2,177.280",4800065438,KG,10/23/2023,H
1313253,CON1,181.440,4500139063,KG,10/23/2023,S
1313253,CON1,816.480,4500139063,KG,10/23/2023,S
1313253,CON1,"5,443.200",4500139063,KG,10/23/2023,S
1313253,CON1,"10,886.400",4500139063,KG,10/23/2023,S
1313253,CON1,748.440,4500139064,KG,10/23/2023,S
1313253,CON1,839.160,4500139064,KG,10/23/2023,S
1313253,CON1,226.800,4500139064,KG,10/23/2023,S
1313253,CON1,"11,793.600",4500139064,KG,10/23/2023,S
1313253,CON1,"4,536.000",4500139064,KG,10/23/2023,S
1313254,CON1,"18,144.000",4500139065,KG,10/23/2023,S
1313255,CON1,"5,443.200",4500139066,KG,10/23/2023,S
1313255,CON1,362.880,4500139066,KG,10/23/2023,S
1313255,CON1,"2,721.600",4500139066,KG,10/23/2023,S
1313255,CON1,498.960,4500139066,KG,10/23/2023,S
1010333,CON1,"16,329.600",4800065313,KG,10/24/2023,H
1111089,CON1,"4,352.000",4800065283,KG,10/24/2023,H
1111089,CON1,"6,528.000",4800065283,KG,10/24/2023,H
1111044,CON1,"18,750.000",4800065895,KG,10/24/2023,H
1111044,CON1,"18,750.000",4800065896,KG,10/24/2023,H
1010033,CON1,"8,709.120",4800065438,KG,10/24/2023,H
1010033,CON1,"3,265.920",4800065438,KG,10/24/2023,H
1010003,CON1,"1,088.640",4500122393,KG,10/24/2023,S
1010003,CON1,"2,177.280",4500122393,KG,10/24/2023,S
1010003,CON1,"4,354.560",4500122393,KG,10/24/2023,S
1010003,CON1,"5,443.200",4500122393,KG,10/24/2023,S
1010003,CON1,"6,531.840",4500122393,KG,10/24/2023,S
1010027,CON1,"4,899.600",4500138839,KG,10/24/2023,S
1010027,CON1,"13,065.600",4500138839,KG,10/24/2023,S
1111089,CON1,"2,312.000",4500139960,KG,10/24/2023,S
1111089,CON1,"1,183.200",4500139960,KG,10/24/2023,S
1111089,CON1,856.800,4500139960,KG,10/24/2023,S
1111089,CON1,"9,792.000",4500139960,KG,10/24/2023,S
1111089,CON1,"2,176.000",4500139960,KG,10/24/2023,S
1111044,CON1,"16,800.000",4500131853,KG,10/24/2023,S
1111044,CON1,575.000,4800065957,KG,10/25/2023,H
1111044,CON1,25.000,4800065957,KG,10/25/2023,H
1111044,CON1,550.000,4800065957,KG,10/25/2023,H
1111044,CON1,50.000,4800065957,KG,10/25/2023,H
1111044,CON1,600.000,4800065957,KG,10/25/2023,H
1111089,CON1,952.000,4800065284,KG,10/25/2023,H
1111089,CON1,"1,088.000",4800065284,KG,10/25/2023,H
1111089,CON1,"13,192.000",4800065284,KG,10/25/2023,H
1010027,CON1,"4,083.000",4800065722,KG,10/25/2023,H
1010027,CON1,"11,446.010",4800065722,KG,10/25/2023,H
1313253,CON1,"8,164.800",4800065307,KG,10/25/2023,H
1313254,CON1,907.200,4800065307,KG,10/25/2023,H
1313254,CON1,"6,350.400",4800065311,KG,10/25/2023,H
1313253,CON1,"4,536.000",4800065311,KG,10/25/2023,H
1313254,CON1,226.800,4800065311,KG,10/25/2023,H
1313253,CON1,"1,360.800",4800065311,KG,10/25/2023,H
1010027,CON1,"6,532.800",4500138842,KG,10/25/2023,S
1010027,CON1,"11,432.400",4500138842,KG,10/25/2023,S
1010027,CON1,"5,716.200",4500138840,KG,10/25/2023,S
1010027,CON1,"12,249.000",4500138840,KG,10/25/2023,S
1111089,CON1,"18,496.000",4500139961,KG,10/25/2023,S
1313253,CON1,"1,791.720",4800065195,KG,10/26/2023,H
1313254,CON1,"1,814.400",4800065195,KG,10/26/2023,H
1313254,CON1,635.040,4800065195,KG,10/26/2023,H
1313253,CON1,294.840,4800065195,KG,10/26/2023,H
1313255,CON1,907.200,4800065195,KG,10/26/2023,H
1010333,CON1,"16,329.600",4800065314,KG,10/26/2023,H
1313096,CON1,907.200,4800065308,KG,10/26/2023,H
1313253,CON1,"4,536.000",4800065308,KG,10/26/2023,H
1313254,CON1,"1,814.400",4800065308,KG,10/26/2023,H
1313255,CON1,"1,814.400",4800065308,KG,10/26/2023,H
1010010,CON1,"16,005.360",4800065999,KG,10/26/2023,H
1010038,CON1,"20,672.000",4800065723,KG,10/26/2023,H
1010038,CON1,"5,440.000",4800065723,KG,10/26/2023,H
1010027,CON1,"3,266.400",4500138843,KG,10/26/2023,S
1010027,CON1,"14,698.800",4500138843,KG,10/26/2023,S
1010027,CON1,816.600,4500138852,KG,10/26/2023,S
1010027,CON1,"4,083.000",4500138852,KG,10/26/2023,S
1010027,CON1,"13,065.600",4500138852,KG,10/26/2023,S
1010027,CON1,680.500,4500138855,KG,10/26/2023,S
1010027,CON1,149.710,4500138855,KG,10/26/2023,S
1010027,CON1,802.990,4500138855,KG,10/26/2023,S
1010027,CON1,"1,633.200",4500138855,KG,10/26/2023,S
1010027,CON1,"7,349.400",4500138855,KG,10/26/2023,S
1313253,CON1,"2,721.600",4800065309,KG,10/27/2023,H
1313254,CON1,"1,814.400",4800065309,KG,10/27/2023,H
1313253,CON1,907.200,4800065696,KG,10/27/2023,H
1313255,CON1,"1,814.400",4800065696,KG,10/27/2023,H
1313254,CON1,"3,628.800",4800065696,KG,10/27/2023,H
1111089,CON1,448.800,4800065713,KG,10/27/2023,H
1111089,CON1,"7,616.000",4800065713,KG,10/27/2023,H
1111089,CON1,"6,079.200",4800065713,KG,10/27/2023,H
1010003,CON1,"1,088.640",4800065353,KG,10/27/2023,H
1010003,CON1,"2,177.280",4800065353,KG,10/27/2023,H
1010033,CON1,"3,265.920",4800065438,KG,10/27/2023,H
1010027,CON1,680.500,4500138855,KG,10/27/2023,S
1010027,CON1,149.710,4500138855,KG,10/27/2023,S
1010027,CON1,802.990,4500138855,KG,10/27/2023,S
1010027,CON1,"1,633.200",4500138855,KG,10/27/2023,S
1010027,CON1,"7,349.400",4500138855,KG,10/27/2023,S
1010027,CON1,"8,166.000",4500138844,KG,10/27/2023,S
1010027,CON1,"9,799.200",4500138844,KG,10/27/2023,S
1010003,CON1,"4,354.560",4500127975,KG,10/27/2023,S
1010003,CON1,"5,443.200",4500127975,KG,10/27/2023,S
1010003,CON1,"2,177.280",4500127975,KG,10/27/2023,S
1010003,CON1,"1,088.640",4500127975,KG,10/27/2023,S
1010003,CON1,"1,088.640",4500135929,KG,10/27/2023,S
1010003,CON1,"2,177.280",4500135929,KG,10/27/2023,S
1010003,CON1,"5,443.200",4500135929,KG,10/27/2023,S
1010003,CON1,"8,709.120",4500135929,KG,10/27/2023,S
1010027,CON1,"4,083.000",4500138848,KG,10/27/2023,S
1010027,CON1,"9,799.200",4500138848,KG,10/27/2023,S
1010027,CON1,136.100,4500138854,KG,10/27/2023,S
1010027,CON1,680.500,4500138854,KG,10/27/2023,S
1010027,CON1,"8,166.000",4500138854,KG,10/27/2023,S
1010027,CON1,"8,982.600",4500138854,KG,10/27/2023,S
1010333,CON1,"16,329.600",4800065315,KG,10/28/2023,H
1010033,CON1,"16,329.600",4800065643,KG,10/28/2023,H
1313254,CON1,907.200,4800065696,KG,10/28/2023,H
1313253,CON1,"5,443.200",4800065672,KG,10/28/2023,H
1313254,CON1,"1,814.400",4800065672,KG,10/28/2023,H
1313255,CON1,907.200,4800065672,KG,10/28/2023,H
1010027,CON1,"13,065.600",4800066113,KG,10/28/2023,H
1010027,CON1,"5,716.200",4800066113,KG,10/28/2023,H
1010003,CON1,"7,620.480",4500135931,KG,10/28/2023,S
1010003,CON1,"2,177.280",4500135931,KG,10/28/2023,S
1010003,CON1,"3,265.920",4500135931,KG,10/28/2023,S
1010003,CON1,"1,088.640",4500135931,KG,10/28/2023,S
1010003,CON1,"6,531.840",4500135930,KG,10/28/2023,S
1010003,CON1,"1,088.640",4500135930,KG,10/28/2023,S
1010003,CON1,"11,975.040",4500135930,KG,10/28/2023,S
1010027,CON1,136.100,4500138853,KG,10/28/2023,S
1010027,CON1,680.500,4500138853,KG,10/28/2023,S
1010027,CON1,816.600,4500138853,KG,10/28/2023,S
1010027,CON1,"6,532.800",4500138853,KG,10/28/2023,S
1010027,CON1,"9,799.200",4500138853,KG,10/28/2023,S
1010027,CON1,462.740,4500138856,KG,10/28/2023,S
1010027,CON1,217.760,4500138856,KG,10/28/2023,S
1010027,CON1,694.110,4500138856,KG,10/28/2023,S
1010027,CON1,489.960,4500138856,KG,10/28/2023,S
1010027,CON1,748.550,4500138856,KG,10/28/2023,S
1010027,CON1,108.880,4500138856,KG,10/28/2023,S
1010027,CON1,816.600,4500138856,KG,10/28/2023,S
1010027,CON1,"3,266.400",4500138856,KG,10/28/2023,S
1010027,CON1,"4,083.000",4500138856,KG,10/28/2023,S
1010033,CON1,"9,797.760",4800065440,KG,10/30/2023,H
1010033,CON1,"2,177.280",4800065440,KG,10/30/2023,H
1010033,CON1,"5,443.200",4800065440,KG,10/30/2023,H
1010033,CON1,"1,088.640",4800065440,KG,10/30/2023,H
1010003,CON1,"1,088.640",4800065464,KG,10/30/2023,H
1111044,CON1,"18,750.000",4800066167,KG,10/30/2023,H
1111089,CON1,"2,420.800",4800065714,KG,10/30/2023,H
1111089,CON1,"8,432.000",4800065714,KG,10/30/2023,H
1111089,CON1,"4,379.200",4800065714,KG,10/30/2023,H
1111164,CON1,"1,814.400",4800065718,KG,10/30/2023,H
1313253,CON1,"1,134.000",4800065718,KG,10/30/2023,H
1313253,CON1,"4,536.000",4800065718,KG,10/30/2023,H
1313254,CON1,"6,804.000",4800065718,KG,10/30/2023,H
1111044,CON1,"18,750.000",4800066168,KG,10/30/2023,H
1313253,CON1,907.200,4800065697,KG,10/30/2023,H
1313254,CON1,"1,814.400",4800065697,KG,10/30/2023,H
1313253,CON1,"8,164.800",4800065673,KG,10/30/2023,H
1313254,CON1,"1,814.400",4800065673,KG,10/30/2023,H
1313255,CON1,907.200,4800065673,KG,10/30/2023,H
1010027,CON1,"1,633.200",4800066115,KG,10/30/2023,H
1010027,CON1,"2,449.800",4800066115,KG,10/30/2023,H
1010027,CON1,"13,065.600",4800066115,KG,10/30/2023,H
1313253,CON1,"16,329.600",4500139988,KG,10/30/2023,S
1313253,CON1,861.840,4500139988,KG,10/30/2023,S
1313253,CON1,952.560,4500139988,KG,10/30/2023,S
1313344,CON1,"20,000.000",4500139993,KG,10/30/2023,S
1111089,CON1,"8,704.000",4500143108,KG,10/30/2023,S
1111089,CON1,544.000,4500143108,KG,10/30/2023,S
1111089,CON1,"6,528.000",4500143108,KG,10/30/2023,S
1111089,CON1,"2,176.000",4500143108,KG,10/30/2023,S
1111164,CON1,"5,443.200",4500139987,KG,10/30/2023,S
1111164,CON1,476.280,4500139987,KG,10/30/2023,S
1111164,CON1,635.040,4500139987,KG,10/30/2023,S
1111164,CON1,"1,814.400",4500139987,KG,10/30/2023,S
1111164,CON1,703.080,4500139987,KG,10/30/2023,S
1111044,CON1,"13,800.000",4500131855,KG,10/30/2023,S
1111044,CON1,"2,400.000",4500131855,KG,10/30/2023,S
1111044,CON1,400.000,4500131855,KG,10/30/2023,S
1111044,CON1,175.000,4500131855,KG,10/30/2023,S
1313253,CON1,"4,536.000",4800065698,KG,10/31/2023,H
1313254,CON1,"1,814.400",4800065698,KG,10/31/2023,H
1111044,CON1,"18,750.000",4800066287,KG,10/31/2023,H
1111089,CON1,"12,076.800",4800065715,KG,10/31/2023,H
1111089,CON1,"2,067.200",4800065715,KG,10/31/2023,H
1010003,CON1,"1,088.640",4800065640,KG,10/31/2023,H
1111044,CON1,"18,750.000",4800066288,KG,10/31/2023,H
1010006,CON1,"1,306.080",,KG,10/31/2023,H
1010027,CON1,"11,432.400",4800066114,KG,10/31/2023,H
1010027,CON1,"5,716.200",4800066114,KG,10/31/2023,H
1010027,CON1,"1,633.200",4800066114,KG,10/31/2023,H
1313254,CON1,"18,144.000",4500139991,KG,10/31/2023,S
1010003,CON1,"1,088.640",4500135933,KG,10/31/2023,S
1010003,CON1,"2,177.280",4500135933,KG,10/31/2023,S
1010003,CON1,"3,265.920",4500135933,KG,10/31/2023,S
1010003,CON1,"7,620.480",4500135933,KG,10/31/2023,S
1313344,CON1,"12,000.000",4500139994,KG,10/31/2023,S
1313344,CON1,"8,000.000",4500139994,KG,10/31/2023,S
1111089,CON1,"5,440.000",4800065716,KG,11/1/2023,H
1111089,CON1,"8,704.000",4800065716,KG,11/1/2023,H
1313253,CON1,"1,814.400",4800065799,KG,11/1/2023,H
1313254,CON1,907.200,4800065799,KG,11/1/2023,H
1313253,CON1,907.200,4800065799,KG,11/1/2023,H
1313253,CON1,"4,536.000",4800065674,KG,11/1/2023,H
1313254,CON1,"2,721.600",4800065674,KG,11/1/2023,H
1313255,CON1,907.200,4800065674,KG,11/1/2023,H
1010038,CON1,"4,352.000",4800066123,KG,11/1/2023,H
1010004,CON1,"11,340.000",4800066121,KG,11/1/2023,H
1010004,CON1,"2,835.000",4800066121,KG,11/1/2023,H
1010004,CON1,945.000,4800066121,KG,11/1/2023,H
1010003,CON1,"1,088.640",4500135934,KG,11/1/2023,S
1010003,CON1,"2,177.280",4500135934,KG,11/1/2023,S
1010003,CON1,"6,531.840",4500135934,KG,11/1/2023,S
1010003,CON1,"5,443.200",4500135934,KG,11/1/2023,S
1010033,CON1,"4,354.560",4500111043,KG,11/1/2023,H
1010033,CON1,"4,354.560",4500111044,KG,11/1/2023,H
1010033,CON1,"4,354.560",4500111045,KG,11/1/2023,H
1010033,CON1,"4,354.560",4500111046,KG,11/1/2023,H
1010033,CON1,"4,354.560",4500111049,KG,11/1/2023,H
1010033,CON1,"8,709.120",4500111049,KG,11/1/2023,H
1010033,CON1,"4,354.560",4500111050,KG,11/1/2023,H
1010033,CON1,"2,177.280",4500111050,KG,11/1/2023,H
1010033,CON1,"7,620.480",4500111050,KG,11/1/2023,H
1010033,CON1,"1,088.640",4500111050,KG,11/1/2023,H
1111044,CON1,"16,800.000",4500131854,KG,11/1/2023,S
1010033,CON1,"21,772.800",4500129438,KG,11/1/2023,S
1010004,CON1,"11,340.000",4500138858,KG,11/1/2023,S
1313253,CON1,"4,536.000",4800065675,KG,11/2/2023,H
1313254,CON1,"1,814.400",4800065675,KG,11/2/2023,H
1313255,CON1,907.200,4800065675,KG,11/2/2023,H
1313253,CON1,"5,670.000",4800065730,KG,11/2/2023,H
1313254,CON1,"3,402.000",4800065730,KG,11/2/2023,H
1010027,CON1,"7,349.400",4800066124,KG,11/2/2023,H
1010027,CON1,"11,432.400",4800066124,KG,11/2/2023,H
1010033,CON1,"1,088.640",4800065466,KG,11/2/2023,H
1010033,CON1,"3,810.240",4800065466,KG,11/2/2023,H
1010033,CON1,"11,430.720",4800065466,KG,11/2/2023,H
1313253,CON1,907.200,4500136990,KG,11/2/2023,H
1313253,CON1,839.160,4500136990,KG,11/2/2023,H
1313253,CON1,68.040,4500136990,KG,11/2/2023,H
1010033,CON1,"16,329.600",4800065642,KG,11/3/2023,H
1313253,CON1,907.200,4800065970,KG,11/3/2023,H
1313254,CON1,907.200,4800065970,KG,11/3/2023,H
1111089,CON1,"2,529.600",4800066528,KG,11/3/2023,H
1111089,CON1,"1,822.400",4800066528,KG,11/3/2023,H
1111089,CON1,"4,352.000",4800066528,KG,11/3/2023,H
1010027,CON1,"3,266.400",4800066125,KG,11/3/2023,H
1010027,CON1,"14,698.800",4800066125,KG,11/3/2023,H
1010003,CON1,"1,088.640",4500135937,KG,11/3/2023,S
1010003,CON1,"4,354.560",4500135937,KG,11/3/2023,S
1010003,CON1,"7,620.480",4500135937,KG,11/3/2023,S
1010003,CON1,"6,531.840",4500135937,KG,11/3/2023,S
1010003,CON1,"1,088.640",4500135932,KG,11/3/2023,S
1010003,CON1,"2,177.280",4500135932,KG,11/3/2023,S
1010003,CON1,"3,265.920",4500135932,KG,11/3/2023,S
1010003,CON1,"9,797.760",4500135932,KG,11/3/2023,S
1010003,CON1,"1,088.640",4500135935,KG,11/3/2023,S
1010003,CON1,"3,265.920",4500135935,KG,11/3/2023,S
1010003,CON1,"5,443.200",4500135935,KG,11/3/2023,S
1010003,CON1,"6,531.840",4500135935,KG,11/3/2023,S
1010333,CON1,"16,329.600",4800065732,KG,11/4/2023,H
1010033,CON1,"16,329.600",4800065775,KG,11/4/2023,H
1010033,CON1,"8,709.120",4800066510,KG,11/4/2023,H
1010033,CON1,"9,797.760",4800066510,KG,11/4/2023,H
1010003,CON1,"1,088.640",4800065640,KG,11/4/2023,H
1010003,CON1,"16,329.600",4800066453,KG,11/6/2023,H
1010003,CON1,"2,177.280",4800066453,KG,11/6/2023,H
1111044,CON1,"18,750.000",4800066572,KG,11/6/2023,H
1111003,CON1,"15,000.000",4800066567,KG,11/6/2023,H
1111003,CON1,"2,250.000",4800066567,KG,11/6/2023,H
1111003,CON1,750.000,4800066567,KG,11/6/2023,H
1111003,CON1,375.000,4800066567,KG,11/6/2023,H
1111003,CON1,25.000,4800066567,KG,11/6/2023,H
1111003,CON1,350.000,4800066567,KG,11/6/2023,H
1313344,CON1,"12,000.000",4800066074,KG,11/6/2023,H
1313096,CON1,907.200,4800066035,KG,11/6/2023,H
1313253,CON1,907.200,4800066035,KG,11/6/2023,H
1313255,CON1,907.200,4800066035,KG,11/6/2023,H
1313296,CON1,"1,000.000",4800066035,KG,11/6/2023,H
1111044,CON1,"18,750.000",4800066573,KG,11/6/2023,H
1010027,CON1,"7,499.110",4800066484,KG,11/6/2023,H
1010027,CON1,"2,436.190",4800066484,KG,11/6/2023,H
1010027,CON1,"8,846.500",4800066484,KG,11/6/2023,H
1313254,CON1,907.200,4500139992,KG,11/6/2023,S
1313254,CON1,567.000,4500139992,KG,11/6/2023,S
1313254,CON1,340.200,4500139992,KG,11/6/2023,S
1313254,CON1,"16,329.600",4500139992,KG,11/6/2023,S
1313344,CON1,"20,000.000",4500142414,KG,11/6/2023,S
1010033,CON1,"21,772.800",4500129439,KG,11/6/2023,S
1010003,CON1,"3,265.920",4500135936,KG,11/6/2023,S
1010003,CON1,"2,177.280",4500135936,KG,11/6/2023,S
1010003,CON1,"1,088.640",4500135936,KG,11/6/2023,S
1010027,CON1,272.200,4500132094,KG,11/6/2023,S
1010027,CON1,"2,449.800",4500132094,KG,11/6/2023,S
1010027,CON1,"21,231.600",4500132094,KG,11/6/2023,S
1010027,CON1,272.200,4500129269,KG,11/6/2023,S
1010027,CON1,"23,681.400",4500129269,KG,11/6/2023,S
1111044,CON1,"2,400.000",4500131855,KG,11/6/2023,H
1010027,CON1,"8,166.000",4500129271,KG,11/6/2023,S
1010027,CON1,680.500,4500129271,KG,11/6/2023,S
1010027,CON1,408.300,4500129271,KG,11/6/2023,S
1010027,CON1,"10,615.800",4500129271,KG,11/6/2023,S
1010027,CON1,"4,083.000",4500129271,KG,11/6/2023,S
1313344,CON1,"20,000.000",4500142413,KG,11/6/2023,S
1010003,CON1,"1,088.640",4500135938,KG,11/6/2023,S
1010003,CON1,"4,354.560",4500135938,KG,11/6/2023,S
1010003,CON1,"7,620.480",4500135938,KG,11/6/2023,S
1313096,CON1,907.200,4800066037,KG,11/7/2023,H
1313253,CON1,"2,721.600",4800066037,KG,11/7/2023,H
1313254,CON1,907.200,4800066037,KG,11/7/2023,H
1313255,CON1,907.200,4800066037,KG,11/7/2023,H
1313253,CON1,907.200,4800065971,KG,11/7/2023,H
1313254,CON1,"2,721.600",4800065971,KG,11/7/2023,H
1313255,CON1,"1,814.400",4800065971,KG,11/7/2023,H
1010333,CON1,"16,329.600",4800066023,KG,11/7/2023,H
1313344,CON1,"16,000.000",4800066075,KG,11/7/2023,H
1010003,CON1,"1,088.640",4800065436,KG,11/7/2023,H
1111044,CON1,"18,750.000",4800066718,KG,11/7/2023,H
1010027,CON1,"7,349.400",4800066485,KG,11/7/2023,H
1010027,CON1,"9,799.200",4800066485,KG,11/7/2023,H
1010027,CON1,"1,633.200",4800066485,KG,11/7/2023,H
1010003,CON1,"1,088.640",4500135939,KG,11/7/2023,S
1010003,CON1,"2,177.280",4500135939,KG,11/7/2023,S
1010003,CON1,"4,354.560",4500135939,KG,11/7/2023,S
1010003,CON1,"10,886.400",4500135939,KG,11/7/2023,S
1313253,CON1,"12,700.800",4500139989,KG,11/7/2023,S
1313253,CON1,952.560,4500139989,KG,11/7/2023,S
1313253,CON1,"3,628.800",4500139989,KG,11/7/2023,S
1313253,CON1,861.840,4500139989,KG,11/7/2023,S
1313253,CON1,793.800,4500139990,KG,11/7/2023,S
1313253,CON1,"9,979.200",4500139990,KG,11/7/2023,S
1313253,CON1,158.760,4500139990,KG,11/7/2023,S
1313253,CON1,"4,536.000",4500139990,KG,11/7/2023,S
1313253,CON1,884.520,4500139990,KG,11/7/2023,S
1313253,CON1,861.840,4500139990,KG,11/7/2023,S
1313253,CON1,907.200,4500139990,KG,11/7/2023,S
1010033,CON1,"16,873.920",4800066589,KG,11/8/2023,H
1010033,CON1,"1,632.960",4800066589,KG,11/8/2023,H
1313253,CON1,"4,536.000",4800066026,KG,11/8/2023,H
1313254,CON1,"5,670.000",4800066026,KG,11/8/2023,H
1313255,CON1,907.200,4800066026,KG,11/8/2023,H
1010003,CON1,"1,088.640",4800066511,KG,11/8/2023,H
1010333,CON1,"16,329.600",4800066024,KG,11/8/2023,H
1010006,CON1,"2,411.300",,KG,11/8/2023,S
1313344,CON1,"16,000.000",4800066076,KG,11/8/2023,H
1313096,CON1,"1,814.400",4800066039,KG,11/9/2023,H
1313253,CON1,"5,443.200",4800066039,KG,11/9/2023,H
1313254,CON1,"1,814.400",4800066039,KG,11/9/2023,H
1010033,CON1,"16,329.600",4800066818,KG,11/9/2023,H
1010006,CON1,"2,376.340",,KG,11/9/2023,H
1111164,CON1,907.200,4800066040,KG,11/9/2023,H
1313253,CON1,"7,257.600",4800066040,KG,11/9/2023,H
1313254,CON1,"2,721.600",4800066040,KG,11/9/2023,H
1010004,CON1,"10,395.000",4800066483,KG,11/9/2023,H
1010004,CON1,"11,340.000",4800066483,KG,11/9/2023,H
1010033,CON1,"18,506.880",4800066588,KG,11/9/2023,H
1313344,CON1,"16,000.000",4800066077,KG,11/9/2023,H
1010003,CON1,"1,088.640",4500135948,KG,11/9/2023,S
1010003,CON1,"3,265.920",4500135948,KG,11/9/2023,S
1010003,CON1,"6,531.840",4500135948,KG,11/9/2023,S
1111089,CON1,312.800,4500145180,KG,11/9/2023,S
1111089,CON1,"8,704.000",4500145180,KG,11/9/2023,S
1111089,CON1,435.200,4500145180,KG,11/9/2023,S
1111089,CON1,244.800,4500145180,KG,11/9/2023,S
1111044,CON1,"16,800.000",4500133015,KG,11/9/2023,S
1111089,CON1,"4,352.000",4800066463,KG,11/10/2023,H
1111089,CON1,952.000,4800066463,KG,11/10/2023,H
1111089,CON1,"1,224.000",4800066463,KG,11/10/2023,H
1111089,CON1,"5,440.000",4800066463,KG,11/10/2023,H
1111089,CON1,"2,176.000",4800066463,KG,11/10/2023,H
1313253,CON1,907.200,4800066375,KG,11/10/2023,H
1313253,CON1,"1,814.400",4800066375,KG,11/10/2023,H
1313254,CON1,"3,628.800",4800066375,KG,11/10/2023,H
1313254,CON1,"1,814.400",4800066375,KG,11/10/2023,H
1313344,CON1,"16,000.000",4800066078,KG,11/10/2023,H
1010027,CON1,"1,633.200",4800066489,KG,11/10/2023,H
1010027,CON1,"9,799.200",4800066489,KG,11/10/2023,H
1010027,CON1,"4,899.600",4800066489,KG,11/10/2023,H
1010027,CON1,816.600,4800066489,KG,11/10/2023,H
1111089,CON1,"18,496.000",4500145181,KG,11/10/2023,S
1313253,CON1,"2,721.600",4800066027,KG,11/11/2023,H
1313253,CON1,680.400,4800066027,KG,11/11/2023,H
1313254,CON1,"5,443.200",4800066027,KG,11/11/2023,H
1313254,CON1,226.800,4800066027,KG,11/11/2023,H
1313253,CON1,"2,721.600",4800066472,KG,11/11/2023,H
1313255,CON1,907.200,4800066472,KG,11/11/2023,H
1010033,CON1,"16,329.600",4800066817,KG,11/11/2023,H
1010003,CON1,"11,975.040",4500135943,KG,11/11/2023,S
1010003,CON1,"2,177.280",4500135943,KG,11/11/2023,S
1010003,CON1,"3,265.920",4500135943,KG,11/11/2023,S
1010003,CON1,"1,088.640",4500135943,KG,11/11/2023,S
1010333,CON1,"17,418.240",4500134697,KG,11/11/2023,S
1010333,CON1,"7,983.360",4500134697,KG,11/11/2023,S
1010003,CON1,"5,443.200",4500135944,KG,11/11/2023,S
1010003,CON1,"14,152.320",4500135944,KG,11/11/2023,S
1010333,CON1,"24,675.840",4500140122,KG,11/11/2023,S
1010333,CON1,725.760,4500140122,KG,11/11/2023,S
1010333,CON1,"15,240.960",4500140119,KG,11/11/2023,S
1010333,CON1,"10,160.640",4500140119,KG,11/11/2023,S
1010333,CON1,"3,628.800",4500140120,KG,11/11/2023,S
1010333,CON1,"20,321.280",4500140120,KG,11/11/2023,S
1010333,CON1,"1,451.520",4500140120,KG,11/11/2023,S
1010033,CON1,"21,772.800",4500129440,KG,11/12/2023,S
1010033,CON1,"21,772.800",4500129442,KG,11/12/2023,S
1111089,CON1,775.200,4800066465,KG,11/13/2023,H
1111089,CON1,"5,440.000",4800066465,KG,11/13/2023,H
1111089,CON1,"7,072.000",4800066465,KG,11/13/2023,H
1111089,CON1,856.800,4800066465,KG,11/13/2023,H
1111003,CON1,"13,500.000",4800066997,KG,11/13/2023,H
1111003,CON1,"6,500.000",4800066997,KG,11/13/2023,H
1313253,CON1,"2,721.600",4800066376,KG,11/13/2023,H
1313254,CON1,907.200,4800066376,KG,11/13/2023,H
1313254,CON1,"1,814.400",4800066376,KG,11/13/2023,H
1313255,CON1,907.200,4800066376,KG,11/13/2023,H
1010033,CON1,"3,810.240",4800066819,KG,11/13/2023,H
1313253,CON1,"5,896.800",4800066495,KG,11/13/2023,H
1313253,CON1,907.200,4800066495,KG,11/13/2023,H
1111164,CON1,"1,814.400",4800066495,KG,11/13/2023,H
1111164,CON1,226.800,4800066495,KG,11/13/2023,H
1313254,CON1,"1,814.400",4800066495,KG,11/13/2023,H
1313254,CON1,680.400,4800066495,KG,11/13/2023,H
1313254,CON1,907.200,4800066495,KG,11/13/2023,H
1010027,CON1,"8,166.000",4800066921,KG,11/13/2023,H
1010027,CON1,"10,615.800",4800066921,KG,11/13/2023,H
1111089,CON1,"15,232.000",4800066464,KG,11/13/2023,H
1313344,CON1,"20,000.000",4500142416,KG,11/13/2023,S
