Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit
'1313253',BAR1,4536.0,KG,2022-06-21,H
'1313253',BAR1,4536.0,KG,2022-06-23,H
'1313253',BAR1,8731.8,KG,2022-06-23,S
'1313253',BAR1,9412.2,KG,2022-06-23,S
'1313253',BAR1,18144.0,KG,2022-06-24,H
'1313253',BAR1,5443.2,KG,2022-06-25,H
'1313253',BAR1,3628.8,KG,2022-06-26,H
'1313253',BAR1,907.2,KG,2022-06-27,H
'1313253',BAR1,9979.2,KG,2022-06-28,H
'1313253',BAR1,907.2,KG,2022-06-28,S
'1313253',BAR1,5443.2,KG,2022-06-28,S
'1313253',BAR1,11793.6,KG,2022-06-28,S
'1313253',BAR1,10886.4,KG,2022-06-29,H
'1313253',BAR1,3628.8,KG,2022-06-30,H
'1313253',BAR1,907.2,KG,2022-06-30,S
'1313253',BAR1,2721.6,KG,2022-06-30,S
'1313253',BAR1,9072.0,KG,2022-06-30,S
'1313253',BAR1,4536.0,KG,2022-06-30,S
'1313253',BAR1,226.8,KG,2022-06-30,S
'1313253',BAR1,453.6,KG,2022-06-30,S
'1313253',BAR1,294.84,KG,2022-06-30,S
'1313253',BAR1,22.68,KG,2022-06-30,S
'1313253',BAR1,907.2,KG,2022-07-01,H
'1313253',BAR1,1814.4,KG,2022-07-01,H
'1313253',BAR1,9072.0,KG,2022-07-01,S
'1313253',BAR1,3628.8,KG,2022-07-01,S
'1313253',BAR1,612.36,KG,2022-07-01,S
'1313253',BAR1,1202.04,KG,2022-07-01,S
'1313253',BAR1,10886.4,KG,2022-07-04,H
'1313253',BAR1,8164.8,KG,2022-07-04,H
'1313253',BAR1,793.8,KG,2022-07-05,S
'1313253',BAR1,453.6,KG,2022-07-05,S
'1313253',BAR1,567.0,KG,2022-07-05,S
'1313253',BAR1,5443.2,KG,2022-07-05,S
'1313253',BAR1,907.2,KG,2022-07-05,S
'1313253',BAR1,3628.8,KG,2022-07-05,S
'1313253',BAR1,6350.4,KG,2022-07-05,S
'1313253',BAR1,1587.6,KG,2022-07-05,S
'1313253',BAR1,5443.2,KG,2022-07-06,H
'1313253',BAR1,861.84,KG,2022-07-07,S
'1313253',BAR1,5443.2,KG,2022-07-07,S
'1313253',BAR1,453.6,KG,2022-07-07,S
'1313253',BAR1,884.52,KG,2022-07-07,S
'1313253',BAR1,498.96,KG,2022-07-07,S
'1313253',BAR1,9979.2,KG,2022-07-07,S
'1313253',BAR1,2721.6,KG,2022-07-10,H
'1313253',BAR1,680.4,KG,2022-07-10,H
'1313253',BAR1,567.0,KG,2022-07-10,H
'1313253',BAR1,907.2,KG,2022-07-10,H
'1313253',BAR1,2721.6,KG,2022-07-11,H
'1313253',BAR1,8164.8,KG,2022-07-11,H
'1313253',BAR1,18937.8,KG,2022-07-11,H
'1313253',BAR1,3628.8,KG,2022-07-12,H
'1313253',BAR1,2721.6,KG,2022-07-12,H
'1313253',BAR1,6350.4,KG,2022-07-13,H
'1313253',BAR1,6350.4,KG,2022-07-15,H
'1313253',BAR1,9072.0,KG,2022-07-15,S
'1313253',BAR1,90.72,KG,2022-07-15,S
'1313253',BAR1,2721.6,KG,2022-07-15,S
'1313253',BAR1,5443.2,KG,2022-07-15,S
'1313253',BAR1,635.04,KG,2022-07-15,S
'1313253',BAR1,181.44,KG,2022-07-15,S
'1313253',BAR1,9072.0,KG,2022-07-18,H
'1313253',BAR1,1814.4,KG,2022-07-18,H
'1313253',BAR1,10886.4,KG,2022-07-20,H
'1313253',BAR1,6350.4,KG,2022-07-22,H
'1313253',BAR1,7257.6,KG,2022-07-22,H
'1313253',BAR1,1814.4,KG,2022-07-25,H
'1313253',BAR1,11793.6,KG,2022-07-26,H
'1313253',BAR1,2721.6,KG,2022-07-27,H
'1313253',BAR1,2721.6,KG,2022-07-28,H
'1313253',BAR1,9072.0,KG,2022-07-28,H
'1313253',BAR1,2721.6,KG,2022-07-28,S
'1313253',BAR1,4536.0,KG,2022-07-28,H
'1313253',BAR1,907.2,KG,2022-07-28,H
'1313253',BAR1,2721.6,KG,2022-07-29,H
'1313253',BAR1,9072.0,KG,2022-07-29,H
'1313253',BAR1,181.44,KG,2022-08-03,S
'1313253',BAR1,2721.6,KG,2022-08-03,S
'1313253',BAR1,612.36,KG,2022-08-03,S
'1313253',BAR1,6350.4,KG,2022-08-03,S
'1313253',BAR1,884.52,KG,2022-08-03,S
'1313253',BAR1,1814.4,KG,2022-08-03,S
'1313253',BAR1,317.52,KG,2022-08-03,S
'1313253',BAR1,498.96,KG,2022-08-03,S
'1313253',BAR1,589.68,KG,2022-08-03,S
'1313253',BAR1,907.2,KG,2022-08-03,S
'1313253',BAR1,839.16,KG,2022-08-03,S
'1313253',BAR1,9979.2,KG,2022-08-04,H
'1313253',BAR1,362.88,KG,2022-08-05,H
'1313253',BAR1,6350.4,KG,2022-08-05,H
'1313253',BAR1,612.36,KG,2022-08-05,H
'1313253',BAR1,839.16,KG,2022-08-05,H
'1313253',BAR1,5443.2,KG,2022-08-06,H
'1313253',BAR1,1814.4,KG,2022-08-06,H
'1313253',BAR1,18144.0,KG,2022-08-10,H
'1313253',BAR1,907.2,KG,2022-08-11,S
'1313253',BAR1,249.48,KG,2022-08-11,S
'1313253',BAR1,16329.6,KG,2022-08-11,S
'1313253',BAR1,657.72,KG,2022-08-11,S
'1313253',BAR1,4536.0,KG,2022-08-12,H
'1313253',BAR1,7257.6,KG,2022-08-12,H
'1313253',BAR1,3628.8,KG,2022-08-13,H
'1313253',BAR1,2721.6,KG,2022-08-13,S
'1313253',BAR1,476.28,KG,2022-08-13,S
'1313253',BAR1,453.6,KG,2022-08-13,S
'1313253',BAR1,13608.0,KG,2022-08-13,S
'1313253',BAR1,249.48,KG,2022-08-14,S
'1313253',BAR1,181.44,KG,2022-08-14,S
'1313253',BAR1,10886.4,KG,2022-08-17,H
'1313253',BAR1,13608.0,KG,2022-08-17,H
'1313253',BAR1,8164.8,KG,2022-08-19,H
'1313253',BAR1,4536.0,KG,2022-08-20,H
'1313253',BAR1,7257.6,KG,2022-08-20,H
'1313253',BAR1,1814.4,KG,2022-08-20,S
'1313253',BAR1,1859.76,KG,2022-08-20,S
'1313253',BAR1,14515.2,KG,2022-08-20,S
'1313253',BAR1,884.52,KG,2022-08-20,S
'1313253',BAR1,929.88,KG,2022-08-20,S
'1313253',BAR1,22.68,KG,2022-08-22,S
'1313253',BAR1,18121.32,KG,2022-08-22,S
'1313253',BAR1,9072.0,KG,2022-08-23,H
'1313253',BAR1,9072.0,KG,2022-08-25,H
'1313253',BAR1,19073.88,KG,2022-08-25,H
'1313253',BAR1,19051.2,KG,2022-08-25,H
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,0.0,KG,2022-08-25,S
'1313253',BAR1,3628.8,KG,2022-08-27,H
'1313253',BAR1,2721.6,KG,2022-08-28,S
'1313253',BAR1,22.68,KG,2022-08-28,S
'1313253',BAR1,9979.2,KG,2022-08-28,S
'1313253',BAR1,5420.52,KG,2022-08-28,S
'1313253',BAR1,5443.2,KG,2022-08-29,H
'1313253',BAR1,5443.2,KG,2022-08-31,H
'1313253',BAR1,8164.8,KG,2022-09-01,H
'1313253',BAR1,2721.6,KG,2022-09-01,H
'1313253',BAR1,11793.6,KG,2022-09-02,S
'1313253',BAR1,589.68,KG,2022-09-02,S
'1313253',BAR1,5443.2,KG,2022-09-02,S
'1313253',BAR1,317.52,KG,2022-09-02,S
'1313253',BAR1,10886.4,KG,2022-09-03,H
'1313253',BAR1,16329.6,KG,2022-09-03,S
'1313253',BAR1,748.44,KG,2022-09-03,S
'1313253',BAR1,1065.96,KG,2022-09-03,S
'1313253',BAR1,14515.2,KG,2022-09-06,H
'1313253',BAR1,12700.8,KG,2022-09-09,S
'1313253',BAR1,725.76,KG,2022-09-09,S
'1313253',BAR1,408.24,KG,2022-09-09,S
'1313253',BAR1,4082.4,KG,2022-09-09,S
'1313253',BAR1,226.8,KG,2022-09-09,S
'1313253',BAR1,9072.0,KG,2022-09-10,H
'1313253',BAR1,6781.32,KG,2022-09-10,H
'1313253',BAR1,249.48,KG,2022-09-10,H
'1313253',BAR1,4536.0,KG,2022-09-11,H
'1313253',BAR1,7938.0,KG,2022-09-12,H
'1313253',BAR1,8573.04,KG,2022-09-17,S
'1313253',BAR1,9570.96,KG,2022-09-17,S
'1313253',BAR1,2721.6,KG,2022-09-19,H
'1313253',BAR1,9072.0,KG,2022-09-19,H
'1313253',BAR1,4536.0,KG,2022-09-19,H
'1313253',BAR1,18144.0,KG,2022-09-20,S
'1313253',BAR1,4536.0,KG,2022-09-22,H
'1313253',BAR1,907.2,KG,2022-09-22,H
'1313253',BAR1,1814.4,KG,2022-09-22,H
'1313253',BAR1,680.4,KG,2022-09-22,H
'1313253',BAR1,521.64,KG,2022-09-22,S
'1313253',BAR1,453.6,KG,2022-09-22,S
'1313253',BAR1,226.8,KG,2022-09-22,S
'1313253',BAR1,498.96,KG,2022-09-22,S
'1313253',BAR1,793.8,KG,2022-09-22,S
'1313253',BAR1,7257.6,KG,2022-09-22,S
'1313253',BAR1,3628.8,KG,2022-09-23,H
'1313253',BAR1,10886.4,KG,2022-09-23,H
'1313253',BAR1,8164.8,KG,2022-09-26,H
'1313253',BAR1,4536.0,KG,2022-09-26,S
'1313253',BAR1,13608.0,KG,2022-09-26,S
'1313253',BAR1,453.6,KG,2022-09-27,H
'1313253',BAR1,68.04,KG,2022-09-27,H
'1313253',BAR1,6078.24,KG,2022-09-27,H
'1313253',BAR1,9072.0,KG,2022-09-29,H
'1313253',BAR1,11793.6,KG,2022-09-29,H
'1313253',BAR1,453.6,KG,2022-09-30,H
'1313253',BAR1,635.04,KG,2022-09-30,H
'1313253',BAR1,839.16,KG,2022-09-30,H
'1313253',BAR1,793.8,KG,2022-09-30,H
'1313253',BAR1,5443.2,KG,2022-09-30,H
'1313253',BAR1,907.2,KG,2022-09-30,H
'1313253',BAR1,5443.2,KG,2022-09-30,S
'1313253',BAR1,408.24,KG,2022-09-30,S
'1313253',BAR1,3628.8,KG,2022-09-30,S
'1313253',BAR1,362.88,KG,2022-09-30,S
'1313253',BAR1,6350.4,KG,2022-09-30,S
'1313253',BAR1,1814.4,KG,2022-09-30,S
'1313253',BAR1,136.08,KG,2022-09-30,S
'1313253',BAR1,9072.0,KG,2022-10-03,H
'1313253',BAR1,2721.6,KG,2022-10-03,H
'1313253',BAR1,2721.6,KG,2022-10-03,H
'1313253',BAR1,10886.4,KG,2022-10-05,H
'1313253',BAR1,9979.2,KG,2022-10-05,H
'1313253',BAR1,226.8,KG,2022-10-05,H
'1313253',BAR1,2721.6,KG,2022-10-06,S
'1313253',BAR1,408.24,KG,2022-10-06,S
'1313253',BAR1,8164.8,KG,2022-10-06,S
'1313253',BAR1,635.04,KG,2022-10-06,S
'1313253',BAR1,5443.2,KG,2022-10-06,S
'1313253',BAR1,453.6,KG,2022-10-06,S
'1313253',BAR1,226.8,KG,2022-10-06,S
'1313253',BAR1,90.72,KG,2022-10-06,S
'1313253',BAR1,1814.4,KG,2022-10-07,H
'1313253',BAR1,11793.6,KG,2022-10-08,H
'1313253',BAR1,113.4,KG,2022-10-08,H
'1313253',BAR1,9072.0,KG,2022-10-12,H
'1313253',BAR1,8164.8,KG,2022-10-14,H
'1313253',BAR1,18144.0,KG,2022-10-14,S
'1313253',BAR1,317.52,KG,2022-10-14,S
'1313253',BAR1,589.68,KG,2022-10-14,S
'1313253',BAR1,8164.8,KG,2022-10-14,S
'1313253',BAR1,9072.0,KG,2022-10-14,S
'1313253',BAR1,3628.8,KG,2022-10-15,H
'1313253',BAR1,6804.0,KG,2022-10-17,H
'1313253',BAR1,4536.0,KG,2022-10-17,S
'1313253',BAR1,748.44,KG,2022-10-17,S
'1313253',BAR1,158.76,KG,2022-10-17,S
'1313253',BAR1,8164.8,KG,2022-10-17,S
'1313253',BAR1,589.68,KG,2022-10-17,S
'1313253',BAR1,3628.8,KG,2022-10-17,S
'1313253',BAR1,317.52,KG,2022-10-17,S
'1313253',BAR1,7711.2,KG,2022-10-18,H
'1313253',BAR1,8164.8,KG,2022-10-18,H
'1313253',BAR1,907.2,KG,2022-10-21,H
'1313253',BAR1,9072.0,KG,2022-10-21,H
'1313253',BAR1,6350.4,KG,2022-10-21,S
'1313253',BAR1,748.44,KG,2022-10-21,S
'1313253',BAR1,8164.8,KG,2022-10-21,S
'1313253',BAR1,725.76,KG,2022-10-21,S
'1313253',BAR1,1814.4,KG,2022-10-21,S
'1313253',BAR1,317.52,KG,2022-10-21,S
'1313253',BAR1,9072.0,KG,2022-10-24,H
'1313253',BAR1,18144.0,KG,2022-10-25,S
'1313253',BAR1,15422.4,KG,2022-10-27,H
'1313253',BAR1,11793.6,KG,2022-10-27,H
'1313253',BAR1,1065.96,KG,2022-10-28,S
'1313253',BAR1,2721.6,KG,2022-10-28,S
'1313253',BAR1,748.44,KG,2022-10-28,S
'1313253',BAR1,13608.0,KG,2022-10-28,S
'1313253',BAR1,18144.0,KG,2022-10-28,S
'1313253',BAR1,15422.4,KG,2022-10-29,S
'1313253',BAR1,1814.4,KG,2022-10-29,S
'1313253',BAR1,793.8,KG,2022-10-29,S
'1313253',BAR1,113.4,KG,2022-10-29,S
'1313253',BAR1,18144.0,KG,2022-10-29,S
'1313253',BAR1,816.48,KG,2022-10-29,S
'1313253',BAR1,1814.4,KG,2022-10-29,S
'1313253',BAR1,997.92,KG,2022-10-29,S
'1313253',BAR1,14515.2,KG,2022-10-29,S
'1313253',BAR1,11793.6,KG,2022-10-31,H
'1313253',BAR1,4536.0,KG,2022-10-31,H
'1313253',BAR1,11113.2,KG,2022-11-01,H
'1313253',BAR1,6350.4,KG,2022-11-01,H
'1313253',BAR1,16102.8,KG,2022-11-05,H
'1313253',BAR1,1814.4,KG,2022-11-05,H
'1313253',BAR1,907.2,KG,2022-11-05,H
'1313253',BAR1,10047.24,KG,2022-11-05,S
'1313253',BAR1,6577.2,KG,2022-11-05,S
'1313253',BAR1,1519.56,KG,2022-11-05,S
'1313253',BAR1,8164.8,KG,2022-11-07,H
'1313253',BAR1,18144.0,KG,2022-11-08,S
'1313253',BAR1,9072.0,KG,2022-11-08,S
'1313253',BAR1,567.0,KG,2022-11-08,S
'1313253',BAR1,476.28,KG,2022-11-08,S
'1313253',BAR1,771.12,KG,2022-11-08,S
'1313253',BAR1,7257.6,KG,2022-11-08,S
'1313253',BAR1,2721.6,KG,2022-11-09,S
'1313253',BAR1,567.0,KG,2022-11-09,S
'1313253',BAR1,14515.2,KG,2022-11-09,S
'1313253',BAR1,340.2,KG,2022-11-09,S
'1313253',BAR1,9072.0,KG,2022-11-10,H
'1313253',BAR1,2721.6,KG,2022-11-11,H
'1313253',BAR1,13608.0,KG,2022-11-13,H
'1313253',BAR1,498.96,KG,2022-11-13,S
'1313253',BAR1,453.6,KG,2022-11-13,S
'1313253',BAR1,861.84,KG,2022-11-13,S
'1313253',BAR1,4536.0,KG,2022-11-13,S
'1313253',BAR1,11793.6,KG,2022-11-13,S
'1313253',BAR1,8164.8,KG,2022-11-14,H
'1313253',BAR1,861.84,KG,2022-11-14,S
'1313253',BAR1,498.96,KG,2022-11-14,S
'1313253',BAR1,453.6,KG,2022-11-14,S
'1313253',BAR1,4536.0,KG,2022-11-14,S
'1313253',BAR1,11793.6,KG,2022-11-14,S
'1313253',BAR1,7257.6,KG,2022-11-15,H
'1313253',BAR1,9072.0,KG,2022-11-16,H
'1313253',BAR1,16329.6,KG,2022-11-17,H
'1313253',BAR1,703.08,KG,2022-11-17,H
'1313253',BAR1,3628.8,KG,2022-11-17,H
'1313253',BAR1,9979.2,KG,2022-11-17,H
'1313253',BAR1,18144.0,KG,2022-11-17,S
'1313253',BAR1,952.56,KG,2022-11-18,S
'1313253',BAR1,17191.44,KG,2022-11-18,S
'1313253',BAR1,5443.2,KG,2022-11-21,H
'1313253',BAR1,10886.4,KG,2022-11-22,S
'1313253',BAR1,7257.6,KG,2022-11-22,S
'1313253',BAR1,18144.0,KG,2022-11-22,S
'1313253',BAR1,12700.8,KG,2022-11-22,S
'1313253',BAR1,5443.2,KG,2022-11-22,S
'1313253',BAR1,8164.8,KG,2022-11-23,H
'1313253',BAR1,9979.2,KG,2022-11-24,H
'1313253',BAR1,226.8,KG,2022-11-24,H
'1313253',BAR1,6804.0,KG,2022-11-24,H
'1313253',BAR1,680.4,KG,2022-11-24,S
'1313253',BAR1,453.6,KG,2022-11-24,S
'1313253',BAR1,9072.0,KG,2022-11-24,S
'1313253',BAR1,7257.6,KG,2022-11-24,S
'1313253',BAR1,3628.8,KG,2022-11-25,S
'1313253',BAR1,680.4,KG,2022-11-25,S
'1313253',BAR1,226.8,KG,2022-11-25,S
'1313253',BAR1,13608.0,KG,2022-11-25,S
'1313253',BAR1,907.2,KG,2022-11-28,H
'1313253',BAR1,18144.0,KG,2022-11-28,S
'1313253',BAR1,2721.6,KG,2022-11-29,H
'1313253',BAR1,1814.4,KG,2022-11-29,H
'1313253',BAR1,907.2,KG,2022-11-29,H
'1313253',BAR1,3628.8,KG,2022-11-29,H
'1313253',BAR1,8391.6,KG,2022-11-30,H
'1313253',BAR1,13608.0,KG,2022-12-01,H
'1313253',BAR1,226.8,KG,2022-12-01,S
'1313253',BAR1,680.4,KG,2022-12-01,S
'1313253',BAR1,9072.0,KG,2022-12-01,S
'1313253',BAR1,8164.8,KG,2022-12-01,S
'1313253',BAR1,6350.4,KG,2022-12-03,H
'1313253',BAR1,9979.2,KG,2022-12-03,S
'1313253',BAR1,884.52,KG,2022-12-03,S
'1313253',BAR1,703.08,KG,2022-12-03,S
'1313253',BAR1,1111.32,KG,2022-12-03,S
'1313253',BAR1,5443.2,KG,2022-12-03,S
'1313253',BAR1,2721.6,KG,2022-12-05,H
'1313253',BAR1,18144.0,KG,2022-12-06,S
'1313253',BAR1,9979.2,KG,2022-12-07,H
'1313253',BAR1,6350.4,KG,2022-12-08,H
'1313253',BAR1,430.92,KG,2022-12-08,H
'1313253',BAR1,1814.4,KG,2022-12-08,S
'1313253',BAR1,430.92,KG,2022-12-08,S
'1313253',BAR1,680.4,KG,2022-12-08,S
'1313253',BAR1,14515.2,KG,2022-12-08,S
'1313253',BAR1,703.08,KG,2022-12-08,S
'1313253',BAR1,18144.0,KG,2022-12-08,S
'1313253',BAR1,2721.6,KG,2022-12-11,H
'1313253',BAR1,13608.0,KG,2022-12-11,S
'1313253',BAR1,453.6,KG,2022-12-11,S
'1313253',BAR1,3628.8,KG,2022-12-11,S
'1313253',BAR1,5443.2,KG,2022-12-12,S
'1313253',BAR1,10886.4,KG,2022-12-12,S
'1313253',BAR1,703.08,KG,2022-12-12,S
'1313253',BAR1,1111.32,KG,2022-12-12,S
'1313253',BAR1,680.4,KG,2022-12-12,S
'1313253',BAR1,226.8,KG,2022-12-12,S
'1313253',BAR1,7257.6,KG,2022-12-12,S
'1313253',BAR1,9979.2,KG,2022-12-12,S
'1313253',BAR1,15422.4,KG,2022-12-14,H
'1313253',BAR1,10886.4,KG,2022-12-14,H
'1313253',BAR1,453.6,KG,2022-12-14,S
'1313253',BAR1,10886.4,KG,2022-12-14,S
'1313253',BAR1,6350.4,KG,2022-12-14,S
'1313253',BAR1,18144.0,KG,2022-12-14,S
'1313253',BAR1,8164.8,KG,2022-12-16,H
'1313253',BAR1,7257.6,KG,2022-12-16,H
'1313253',BAR1,8164.8,KG,2022-12-19,H
'1313253',BAR1,15422.4,KG,2022-12-19,H
'1313253',BAR1,9979.2,KG,2022-12-20,H
'1313253',BAR1,453.6,KG,2022-12-21,S
'1313253',BAR1,612.36,KG,2022-12-21,S
'1313253',BAR1,748.44,KG,2022-12-21,S
'1313253',BAR1,2721.6,KG,2022-12-21,S
'1313253',BAR1,5443.2,KG,2022-12-21,S
'1313253',BAR1,8164.8,KG,2022-12-21,S
'1313253',BAR1,7257.6,KG,2022-12-22,H
'1313253',BAR1,4536.0,KG,2022-12-30,H
'1313253',BAR1,11793.6,KG,2023-01-02,H
'1313253',BAR1,9979.2,KG,2023-01-03,H
'1313253',BAR1,8164.8,KG,2023-01-05,H
'1313253',BAR1,9072.0,KG,2023-01-06,H
'1313253',BAR1,771.12,KG,2023-01-06,S
'1313253',BAR1,680.4,KG,2023-01-06,S
'1313253',BAR1,362.88,KG,2023-01-06,S
'1313253',BAR1,8164.8,KG,2023-01-06,S
'1313253',BAR1,18144.0,KG,2023-01-06,S
'1313253',BAR1,1814.4,KG,2023-01-07,H
'1313253',BAR1,9072.0,KG,2023-01-07,H
'1313253',BAR1,18144.0,KG,2023-01-07,S
'1313253',BAR1,7257.6,KG,2023-01-10,H
'1313253',BAR1,4513.32,KG,2023-01-10,S
'1313253',BAR1,13630.68,KG,2023-01-10,S
'1313253',BAR1,884.52,KG,2023-01-10,S
'1313253',BAR1,929.88,KG,2023-01-10,S
'1313253',BAR1,7257.6,KG,2023-01-10,S
'1313253',BAR1,9072.0,KG,2023-01-10,S
'1313253',BAR1,7257.6,KG,2023-01-11,H
'1313253',BAR1,3628.8,KG,2023-01-14,H
'1313253',BAR1,4536.0,KG,2023-01-18,H
'1313253',BAR1,907.2,KG,2023-01-19,H
'1313253',BAR1,9979.2,KG,2023-01-19,H
'1313253',BAR1,4536.0,KG,2023-01-19,H
'1313253',BAR1,884.52,KG,2023-01-19,S
'1313253',BAR1,929.88,KG,2023-01-19,S
'1313253',BAR1,2721.6,KG,2023-01-19,S
'1313253',BAR1,13608.0,KG,2023-01-19,S
'1313253',BAR1,453.6,KG,2023-01-21,H
'1313253',BAR1,10886.4,KG,2023-01-21,H
'1313253',BAR1,453.6,KG,2023-01-21,S
'1313253',BAR1,9979.2,KG,2023-01-21,H
'1313253',BAR1,5443.2,KG,2023-01-21,H
'1313253',BAR1,408.24,KG,2023-01-23,S
'1313253',BAR1,839.16,KG,2023-01-23,S
'1313253',BAR1,589.68,KG,2023-01-23,S
'1313253',BAR1,317.52,KG,2023-01-23,S
'1313253',BAR1,45.36,KG,2023-01-23,S
'1313253',BAR1,340.2,KG,2023-01-23,S
'1313253',BAR1,5443.2,KG,2023-01-23,S
'1313253',BAR1,8164.8,KG,2023-01-23,S
'1313253',BAR1,1814.4,KG,2023-01-23,S
'1313253',BAR1,8164.8,KG,2023-01-25,H
'1313253',BAR1,6350.4,KG,2023-01-25,H
'1313253',BAR1,453.6,KG,2023-01-25,H
'1313253',BAR1,158.76,KG,2023-01-25,S
'1313253',BAR1,430.92,KG,2023-01-25,S
'1313253',BAR1,884.52,KG,2023-01-25,S
'1313253',BAR1,340.2,KG,2023-01-25,S
'1313253',BAR1,907.2,KG,2023-01-25,S
'1313253',BAR1,15422.4,KG,2023-01-25,S
'1313253',BAR1,6350.4,KG,2023-01-26,H
'1313253',BAR1,3628.8,KG,2023-01-27,H
'1313253',BAR1,1814.4,KG,2023-01-28,H
'1313253',BAR1,9072.0,KG,2023-01-28,S
'1313253',BAR1,952.56,KG,2023-01-28,S
'1313253',BAR1,861.84,KG,2023-01-28,S
'1313253',BAR1,7257.6,KG,2023-01-28,S
'1313253',BAR1,18144.0,KG,2023-01-28,S
'1313253',BAR1,17236.8,KG,2023-01-30,S
'1313253',BAR1,226.8,KG,2023-01-30,S
'1313253',BAR1,45.36,KG,2023-01-30,S
'1313253',BAR1,181.44,KG,2023-01-30,S
'1313253',BAR1,453.6,KG,2023-01-30,S
'1313253',BAR1,6350.4,KG,2023-01-31,H
'1313253',BAR1,703.08,KG,2023-01-31,H
'1313253',BAR1,8164.8,KG,2023-01-31,H
'1313253',BAR1,6350.4,KG,2023-02-02,S
'1313253',BAR1,453.6,KG,2023-02-02,S
'1313253',BAR1,10886.4,KG,2023-02-02,S
'1313253',BAR1,18144.0,KG,2023-02-02,S
'1313253',BAR1,6350.4,KG,2023-02-03,H
'1313253',BAR1,453.6,KG,2023-02-03,H
'1313253',BAR1,6917.4,KG,2023-02-03,H
'1313253',BAR1,340.2,KG,2023-02-03,H
'1313253',BAR1,1814.4,KG,2023-02-03,H
'1313253',BAR1,50417.64,KG,2023-02-03,H
'1313253',BAR1,453.6,KG,2023-02-03,S
'1313253',BAR1,5443.2,KG,2023-02-03,S
'1313253',BAR1,8164.8,KG,2023-02-03,S
'1313253',BAR1,2721.6,KG,2023-02-03,S
'1313253',BAR1,907.2,KG,2023-02-03,S
'1313253',BAR1,1814.4,KG,2023-02-04,H
'1313253',BAR1,4536.0,KG,2023-02-04,H
'1313253',BAR1,13608.0,KG,2023-02-06,S
'1313253',BAR1,1814.4,KG,2023-02-06,S
'1313253',BAR1,181.44,KG,2023-02-06,S
'1313253',BAR1,680.4,KG,2023-02-06,S
'1313253',BAR1,1837.08,KG,2023-02-06,S
'1313253',BAR1,6350.4,KG,2023-02-06,S
'1313253',BAR1,476.28,KG,2023-02-06,S
'1313253',BAR1,158.76,KG,2023-02-06,S
'1313253',BAR1,861.84,KG,2023-02-06,S
'1313253',BAR1,1814.4,KG,2023-02-06,S
'1313253',BAR1,430.92,KG,2023-02-06,S
'1313253',BAR1,748.44,KG,2023-02-06,S
'1313253',BAR1,7257.6,KG,2023-02-06,S
'1313253',BAR1,3628.8,KG,2023-02-08,H
'1313253',BAR1,50417.64,KG,2023-02-08,S
'1313253',BAR1,2223.0,KG,2023-02-08,H
'1313253',BAR1,8164.8,KG,2023-02-08,H
'1313253',BAR1,11317.32,KG,2023-02-09,H
'1313253',BAR1,6350.4,KG,2023-02-09,H
'1313253',BAR1,3628.8,KG,2023-02-10,H
'1313253',BAR1,907.2,KG,2023-02-11,H
'1313253',BAR1,2721.6,KG,2023-02-11,H
'1313253',BAR1,11544.12,KG,2023-02-11,S
'1313253',BAR1,249.48,KG,2023-02-11,S
'1313253',BAR1,6350.4,KG,2023-02-11,S
'1313253',BAR1,884.52,KG,2023-02-11,S
'1313253',BAR1,929.88,KG,2023-02-11,S
'1313253',BAR1,4536.0,KG,2023-02-11,S
'1313253',BAR1,11793.6,KG,2023-02-11,S
'1313253',BAR1,1814.4,KG,2023-02-13,H
'1313253',BAR1,748.44,KG,2023-02-13,S
'1313253',BAR1,9979.2,KG,2023-02-13,S
'1313253',BAR1,8164.8,KG,2023-02-15,H
'1313253',BAR1,18144.0,KG,2023-02-15,S
'1313253',BAR1,9072.0,KG,2023-02-16,H
'1313253',BAR1,2721.6,KG,2023-02-16,H
'1313253',BAR1,3628.8,KG,2023-02-17,H
'1313253',BAR1,12700.8,KG,2023-02-17,S
'1313253',BAR1,249.48,KG,2023-02-17,S
'1313253',BAR1,3628.8,KG,2023-02-17,S
'1313253',BAR1,884.52,KG,2023-02-17,S
'1313253',BAR1,680.4,KG,2023-02-17,S
'1313253',BAR1,4536.0,KG,2023-02-21,H
'1313253',BAR1,7257.6,KG,2023-02-22,H
'1313253',BAR1,657.72,KG,2023-02-22,S
'1313253',BAR1,13608.0,KG,2023-02-22,S
'1313253',BAR1,2721.6,KG,2023-02-22,S
'1313253',BAR1,1156.68,KG,2023-02-22,S
'1313253',BAR1,18144.0,KG,2023-02-23,S
'1313253',BAR1,9979.2,KG,2023-02-23,S
'1313253',BAR1,1814.4,KG,2023-02-23,S
'1313253',BAR1,657.72,KG,2023-02-23,S
'1313253',BAR1,5443.2,KG,2023-02-23,S
'1313253',BAR1,249.48,KG,2023-02-23,S
'1313253',BAR1,7257.6,KG,2023-02-24,H
'1313253',BAR1,1814.4,KG,2023-02-24,H
